timestamp,price_eur_kwh,resolution_s
2026-01-06T07:45:00+00:00,0.163560,900
2026-01-06T08:00:00+00:00,0.189910,900
2026-01-06T08:15:00+00:00,0.169970,900
2026-01-06T08:30:00+00:00,0.166340,900
2026-01-06T08:45:00+00:00,0.149060,900
2026-01-06T09:00:00+00:00,0.176850,900
2026-01-06T09:15:00+00:00,0.150100,900
2026-01-06T09:30:00+00:00,0.150020,900
2026-01-06T09:45:00+00:00,0.142400,900
2026-01-06T10:00:00+00:00,0.161630,900
2026-01-06T10:15:00+00:00,0.148460,900
2026-01-06T10:30:00+00:00,0.142970,900
2026-01-06T10:45:00+00:00,0.136000,900
2026-01-06T11:00:00+00:00,0.140920,900
2026-01-06T11:15:00+00:00,0.135030,900
2026-01-06T11:30:00+00:00,0.131860,900
2026-01-06T11:45:00+00:00,0.127550,900
2026-01-06T12:00:00+00:00,0.133420,900
2026-01-06T12:15:00+00:00,0.128800,900
2026-01-06T12:30:00+00:00,0.120100,900
2026-01-06T12:45:00+00:00,0.120580,900
2026-01-06T13:00:00+00:00,0.119440,900
2026-01-06T13:15:00+00:00,0.125600,900
2026-01-06T13:30:00+00:00,0.123330,900
2026-01-06T13:45:00+00:00,0.132910,900
2026-01-06T14:00:00+00:00,0.123200,900
2026-01-06T14:15:00+00:00,0.130900,900
2026-01-06T14:30:00+00:00,0.134490,900
2026-01-06T14:45:00+00:00,0.146600,900
2026-01-06T15:00:00+00:00,0.128610,900
2026-01-06T15:15:00+00:00,0.142640,900
2026-01-06T15:30:00+00:00,0.148000,900
2026-01-06T15:45:00+00:00,0.160620,900
2026-01-06T16:00:00+00:00,0.142170,900
2026-01-06T16:15:00+00:00,0.147100,900
2026-01-06T16:30:00+00:00,0.162000,900
2026-01-06T16:45:00+00:00,0.160700,900
2026-01-06T17:00:00+00:00,0.159940,900
2026-01-06T17:15:00+00:00,0.150290,900
2026-01-06T17:30:00+00:00,0.146850,900
2026-01-06T17:45:00+00:00,0.135990,900
2026-01-06T18:00:00+00:00,0.154980,900
2026-01-06T18:15:00+00:00,0.139880,900
2026-01-06T18:30:00+00:00,0.133880,900
2026-01-06T18:45:00+00:00,0.127730,900
2026-01-06T19:00:00+00:00,0.133990,900
2026-01-06T19:15:00+00:00,0.123810,900
2026-01-06T19:30:00+00:00,0.117810,900
2026-01-06T19:45:00+00:00,0.110780,900
2026-01-06T20:00:00+00:00,0.106570,900
2026-01-06T20:15:00+00:00,0.098400,900
2026-01-06T20:30:00+00:00,0.073840,900
2026-01-06T20:45:00+00:00,0.068430,900
2026-01-06T21:00:00+00:00,0.105100,900
2026-01-06T21:15:00+00:00,0.095500,900
2026-01-06T21:30:00+00:00,0.080730,900
2026-01-06T21:45:00+00:00,0.067430,900
2026-01-06T22:00:00+00:00,0.085950,900
2026-01-06T22:15:00+00:00,0.072910,900
2026-01-06T22:30:00+00:00,0.071320,900
2026-01-06T22:45:00+00:00,0.078970,900
2026-01-06T23:00:00+00:00,0.088740,900
2026-01-06T23:15:00+00:00,0.095270,900
2026-01-06T23:30:00+00:00,0.085790,900
2026-01-06T23:45:00+00:00,0.082890,900
2026-01-07T00:00:00+00:00,0.085990,900
2026-01-07T00:15:00+00:00,0.084350,900
2026-01-07T00:30:00+00:00,0.081040,900
2026-01-07T00:45:00+00:00,0.079780,900
2026-01-07T01:00:00+00:00,0.081460,900
